udi,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf
4405,301.02,310.98,1763.2,38.25,108.0,0,0,0,0,0
4406,301.80,311.39,1231.4,45.05,167.2,0,0,0,0,0
4407,301.81,310.63,1677.2,34.18,5.5,0,0,0,0,0
4408,301.55,310.99,1537.4,38.16,45.3,0,0,0,0,0
4409,297.29,306.99,1372.0,45.83,23.7,0,0,0,0,0
4410,298.22,307.68,1583.6,34.18,181.6,0,0,0,0,0
4411,300.18,312.39,1327.0,46.04,221.1,0,0,0,0,0
4412,297.25,307.80,1534.5,33.78,20.9,0,0,0,0,0
4413,303.52,313.62,1270.8,57.12,163.3,0,0,0,0,0
4414,299.20,308.90,1685.6,32.85,29.2,0,0,0,0,0
4415,298.55,311.00,1150.0,55.86,14.4,0,0,0,0,0
4416,298.88,309.13,1362.2,42.70,160.7,0,0,0,0,0
4417,298.46,309.71,1599.9,41.35,73.0,0,0,0,0,0
4418,298.99,308.92,1497.0,39.68,131.8,0,0,0,0,0
4419,298.54,309.03,1594.0,39.57,125.9,0,0,0,0,0
4420,296.13,308.28,1422.4,46.55,124.9,0,0,0,0,0
4421,298.14,308.23,1259.2,45.68,17.1,0,0,0,0,0
4422,305.00,315.62,1580.8,33.49,165.3,0,0,0,0,0
4423,300.09,309.83,1724.4,30.66,78.9,0,0,0,0,0
4424,304.78,314.97,1619.3,32.91,54.3,0,0,0,0,0
4425,298.60,309.80,1612.3,32.29,85.6,0,0,0,0,0
4426,296.90,307.27,1641.6,49.20,59.1,0,0,0,0,0
4427,298.68,309.45,1409.0,42.74,211.6,0,0,0,0,0
4428,303.72,313.06,1437.9,39.87,56.3,0,0,0,0,0
4429,302.02,311.70,1954.1,31.95,176.4,0,0,0,0,0
4430,297.05,305.42,1549.6,36.33,118.6,0,0,0,0,0
4431,301.39,310.75,1421.5,48.08,91.2,0,0,0,0,0
4432,301.06,310.78,1664.1,35.24,130.2,0,0,0,0,0
4433,301.90,312.01,1630.3,24.14,11.0,0,0,0,0,0
4434,301.18,309.99,1650.8,28.93,70.9,0,0,0,0,0
4435,301.11,308.96,1730.7,37.94,102.4,0,0,0,0,0
4436,298.97,307.87,1380.5,45.14,110.2,0,0,0,0,0
4437,299.56,308.81,1382.8,44.11,188.1,0,0,0,0,0
4438,296.75,307.72,1628.0,32.46,204.1,0,0,0,0,0
4439,298.86,307.59,1446.2,43.08,161.7,0,0,0,0,0
4440,299.62,310.68,1448.4,51.33,217.0,1,1,0,0,1
4441,302.26,313.65,1604.8,44.65,212.8,0,0,0,0,0
4442,300.43,310.17,1297.0,46.90,31.9,0,0,0,0,0
4443,301.28,310.14,1379.9,44.95,1.6,0,0,0,0,0
4444,301.45,309.91,1196.6,61.18,136.8,1,0,1,0,0
4445,298.28,309.29,1504.7,47.57,127.9,0,0,0,0,0
4446,298.44,309.29,1489.6,49.77,151.4,0,0,0,0,0
4447,296.10,306.60,1538.0,40.55,118.7,0,0,0,0,0
4448,300.81,309.46,1607.0,35.79,170.4,0,0,0,0,0
4449,300.22,310.02,1583.2,37.61,41.3,0,0,0,0,0
4450,299.38,309.55,1494.9,41.45,42.5,0,0,0,0,0
4451,299.41,308.64,1413.5,39.40,92.9,0,0,0,0,0
4452,298.57,309.18,1724.0,31.29,11.0,0,0,0,0,0
4453,300.19,310.46,1689.3,30.10,208.4,0,0,0,0,0
4454,300.24,310.79,1434.0,44.07,29.5,0,0,0,0,0
4455,299.31,309.49,1753.3,43.33,131.3,0,0,0,0,0
4456,299.60,309.23,1150.0,53.40,53.0,0,0,0,0,0
4457,299.57,309.36,1307.5,41.65,143.7,0,0,0,0,0
4458,296.77,307.39,1315.0,53.97,130.0,0,0,0,0,0
4459,303.01,315.07,1467.4,42.86,110.6,0,0,0,0,0
4460,301.50,311.24,1743.0,34.45,188.7,0,0,0,0,0
4461,303.04,313.03,1425.0,42.56,119.8,0,0,0,0,0
4462,297.18,307.36,1206.2,54.66,118.9,0,0,0,0,0
4463,300.52,311.12,1545.2,32.18,48.6,0,0,0,0,0
4464,300.42,312.09,1505.6,37.88,160.0,0,0,0,0,0
4465,298.24,309.46,1344.8,43.39,81.6,0,0,0,0,0
4466,301.57,313.07,1353.4,45.23,139.3,0,0,0,0,0
4467,299.25,310.36,1569.6,47.95,103.0,0,0,0,0,0
4468,298.01,307.39,1615.3,43.00,196.1,0,0,0,0,0
4469,299.14,310.09,1456.6,45.05,215.5,0,0,0,0,0
4470,297.56,307.27,1715.9,31.09,173.1,0,0,0,0,0
4471,299.44,308.37,1511.2,44.61,65.6,0,0,0,0,0
4472,298.67,306.62,1836.9,32.59,24.9,0,0,0,0,0
4473,298.35,306.33,1336.4,42.49,133.8,1,0,1,0,0
4474,300.08,308.60,1387.4,38.08,59.5,0,0,0,0,0
4475,302.44,311.48,1545.5,28.80,228.9,0,0,0,0,0
4476,302.34,312.22,1462.9,39.71,209.6,0,0,0,0,0
4477,300.73,311.92,1534.5,49.33,43.8,0,0,0,0,0
4478,302.84,313.80,1608.4,25.15,153.8,0,0,0,0,0
4479,297.52,307.19,1494.9,32.30,231.1,0,0,0,0,0
4480,299.78,310.36,1564.7,40.44,122.7,0,0,0,0,0
4481,300.66,310.80,1810.7,32.22,127.3,0,0,0,0,0
4482,300.23,310.75,1251.9,56.62,47.8,0,0,0,0,0
4483,303.97,313.88,1686.7,27.71,39.8,0,0,0,0,0
4484,295.55,307.81,1488.3,32.55,106.4,0,0,0,0,0
4485,298.22,308.53,1758.7,25.84,243.3,1,1,0,0,0
4486,303.83,315.05,1523.9,33.36,59.7,0,0,0,0,0
4487,300.04,310.48,1551.8,34.34,156.3,0,0,0,0,0
4488,299.29,310.64,1769.4,29.09,23.3,0,0,0,0,0
4489,299.13,309.86,1738.5,37.97,143.8,0,0,0,0,0
4490,302.11,312.29,1901.5,18.34,78.4,0,0,0,0,0
4491,302.61,313.69,1563.9,40.10,79.0,0,0,0,0,0
4492,301.25,311.73,1754.0,38.52,223.3,1,1,0,0,0
4493,299.36,309.40,1763.0,33.39,181.2,0,0,0,0,0
4494,299.72,310.55,1764.9,40.18,23.8,0,0,0,0,0
4495,298.86,309.10,1525.6,43.92,99.9,0,0,0,0,0
4496,298.56,309.49,1579.8,30.28,44.9,0,0,0,0,0
4497,300.24,311.87,1693.7,32.36,183.9,0,0,0,0,0
4498,301.21,310.84,1556.1,50.10,196.0,0,0,0,0,0
4499,302.29,310.63,1432.5,36.21,198.2,0,0,0,0,0
4500,301.89,312.14,1491.2,38.70,40.5,0,0,0,0,0
4501,300.59,309.77,1589.4,42.25,208.4,0,0,0,0,0
4502,298.00,309.27,1464.6,48.86,225.0,0,0,0,0,0
4503,299.45,310.00,1488.5,35.41,179.2,0,0,0,0,0
4504,298.23,307.36,1787.7,35.85,71.2,0,0,0,0,0
4505,300.46,309.30,1337.9,50.87,180.6,0,0,0,0,0
4506,297.01,307.25,1660.7,41.70,213.1,0,0,0,0,0
4507,301.06,310.26,1632.0,45.25,31.9,0,0,0,0,0
4508,298.74,308.78,1334.5,49.46,9.1,0,0,0,0,0
4509,296.98,305.70,1706.5,39.22,49.8,0,0,0,0,0
4510,303.15,315.16,1369.9,39.89,75.3,0,0,0,0,0
4511,301.80,312.29,1700.6,43.74,182.1,0,0,0,0,0
4512,300.30,310.98,1428.6,38.44,19.8,0,0,0,0,0
4513,300.99,312.57,1562.9,34.10,170.0,0,0,0,0,0
4514,301.02,310.59,1636.3,28.45,119.8,0,0,0,0,0
4515,298.24,310.63,1549.7,37.76,81.8,0,0,0,0,0
4516,301.74,312.57,1512.2,39.86,152.1,0,0,0,0,0
4517,296.78,306.48,1511.6,39.67,24.8,0,0,0,0,0
4518,297.40,306.79,1889.4,22.29,209.7,0,0,0,0,0
4519,302.10,313.05,1541.4,40.11,138.6,0,0,0,0,0
4520,303.12,313.10,1743.7,29.09,99.3,0,0,0,0,0
4521,298.10,308.42,1646.7,26.89,102.6,0,0,0,0,0
4522,298.52,307.22,1471.6,43.58,215.0,0,0,0,0,0
4523,301.51,313.00,1546.1,35.59,46.8,0,0,0,0,0
4524,300.48,309.19,1533.3,44.08,208.1,0,0,0,0,0
4525,297.53,306.08,1552.1,28.69,177.2,0,0,0,0,0
4526,304.12,313.99,1536.2,45.06,150.8,0,0,0,0,0
4527,299.92,309.75,1681.9,43.79,214.7,0,0,0,0,0
4528,304.74,315.26,1506.2,44.52,205.1,0,0,0,0,0
4529,300.66,311.09,1556.0,37.39,49.8,0,0,0,0,0
4530,303.62,315.14,1277.9,52.38,139.2,0,0,0,0,0
4531,298.86,309.18,1656.7,32.97,140.6,0,0,0,0,0
4532,298.86,309.35,1581.6,49.40,22.7,0,0,0,0,0
4533,297.36,306.31,1442.0,39.45,68.6,0,0,0,0,0
4534,302.07,311.90,1466.9,50.59,135.2,0,0,0,0,0
4535,299.24,309.41,2029.6,15.56,210.4,1,0,0,1,0
4536,299.88,308.40,1582.8,41.07,125.1,0,0,0,0,0
4537,299.94,309.66,1480.3,41.23,11.9,0,0,0,0,0
4538,298.93,306.82,1415.1,51.15,6.6,0,0,0,0,0
4539,298.53,307.56,1429.4,47.63,80.6,0,0,0,0,0
4540,302.01,309.78,1669.8,36.08,240.1,0,0,0,0,0
4541,296.82,307.53,1427.8,48.28,242.4,1,0,0,0,1
4542,299.73,311.65,1408.9,49.78,214.6,0,0,0,0,0
4543,303.17,314.08,1755.9,26.98,146.4,0,0,0,0,0
4544,297.78,307.56,1735.0,34.40,184.4,0,0,0,0,0
4545,297.21,306.68,1150.0,54.66,143.6,0,0,0,0,0
4546,299.35,309.06,1150.0,59.78,35.1,0,0,0,0,0
4547,294.87,305.01,1338.9,44.61,243.0,0,0,0,0,0
4548,297.56,308.74,1695.2,42.55,150.3,0,0,0,0,0
4549,298.98,309.44,1660.5,44.17,112.5,0,0,0,0,0
4550,295.88,305.01,1678.8,33.03,41.9,0,0,0,0,0
4551,301.11,310.98,1523.1,44.96,159.3,0,0,0,0,0
4552,300.46,310.84,1479.1,36.35,162.8,0,0,0,0,0
4553,300.10,308.99,1482.8,43.15,197.5,0,0,0,0,0
4554,298.93,309.16,1389.7,44.12,60.5,0,0,0,0,0
4555,301.53,312.38,1573.3,38.70,19.4,0,0,0,0,0
4556,298.71,307.96,1310.2,53.69,237.4,1,0,0,0,1
4557,295.54,303.47,1497.9,40.10,212.8,0,0,0,0,0
4558,299.63,309.15,2052.1,29.09,82.0,0,0,0,0,0
4559,300.40,309.56,1320.7,37.45,127.0,0,0,0,0,0
4560,295.99,306.44,1656.4,34.48,165.2,0,0,0,0,0
4561,299.61,310.49,1487.7,53.61,243.5,1,0,0,0,1
4562,299.84,310.04,1369.8,44.42,242.3,0,0,0,0,0
4563,300.19,310.20,1489.7,48.92,29.0,0,0,0,0,0
4564,299.88,308.40,1650.4,46.85,42.0,0,0,0,0,0
4565,299.98,308.94,1378.5,48.20,137.0,0,0,0,0,0
4566,303.44,313.96,1673.7,32.65,150.4,0,0,0,0,0
4567,298.80,307.84,1299.5,50.71,30.4,0,0,0,0,0
4568,299.20,309.46,1310.4,46.20,51.2,0,0,0,0,0
4569,301.32,312.64,1537.5,36.54,61.9,0,0,0,0,0
4570,301.91,311.09,1477.8,43.24,147.1,0,0,0,0,0
4571,300.09,310.33,1414.9,40.68,125.2,0,0,0,0,0
4572,302.49,312.11,1548.6,42.41,48.2,0,0,0,0,0
4573,300.97,312.95,1536.9,25.61,161.8,0,0,0,0,0
4574,298.58,310.29,1858.4,30.01,152.5,0,0,0,0,0
4575,301.81,311.14,1555.0,36.57,183.8,0,0,0,0,0
4576,301.29,309.82,1664.2,27.36,46.8,0,0,0,0,0
4577,302.88,315.02,1389.8,38.60,110.2,0,0,0,0,0
4578,298.11,307.29,1438.9,37.59,212.1,1,1,0,0,0
4579,301.79,310.77,1282.8,48.79,194.3,0,0,0,0,0
4580,298.16,308.75,1475.2,38.63,29.3,0,0,0,0,0
4581,298.66,310.57,1508.8,44.86,193.0,0,0,0,0,0
4582,301.26,309.56,1475.2,43.17,53.6,0,0,0,0,0
4583,301.12,311.20,1275.4,44.36,175.7,0,0,0,0,0
4584,302.09,312.09,1626.1,18.20,91.8,1,0,0,1,0
4585,300.08,309.39,1596.3,48.77,74.6,0,0,0,0,0
4586,300.70,310.93,1537.6,29.80,43.1,0,0,0,0,0
4587,297.17,307.63,1644.8,29.86,92.7,0,0,0,0,0
4588,297.71,307.15,1465.6,40.83,130.8,0,0,0,0,0
4589,300.45,310.64,1926.2,29.80,162.3,0,0,0,0,0
4590,301.42,312.25,1405.3,53.74,47.6,0,0,0,0,0
4591,299.38,307.64,1561.0,39.44,100.4,0,0,0,0,0
4592,299.71,310.56,1393.7,39.52,49.3,0,0,0,0,0
4593,298.53,308.32,1352.6,44.50,10.4,0,0,0,0,0
4594,298.27,307.94,1188.7,57.14,237.3,1,0,0,0,1
4595,301.07,311.11,1672.4,39.13,132.1,0,0,0,0,0
4596,300.54,310.76,1559.6,41.23,23.3,0,0,0,0,0
4597,300.81,311.38,1730.8,29.80,21.9,0,0,0,0,0
4598,298.41,308.05,1500.0,44.07,105.6,0,0,0,0,0
4599,302.62,311.10,1572.1,26.79,223.2,0,0,0,0,0
4600,298.64,309.97,1636.6,38.57,88.5,0,0,0,0,0
4601,299.56,308.33,1334.8,52.73,8.5,0,0,0,0,0
4602,295.95,305.55,1675.5,46.46,152.3,0,0,0,0,0
4603,299.26,308.06,1415.5,40.73,191.2,0,0,0,0,0
4604,300.07,310.60,1456.8,42.96,26.6,0,0,0,0,0
4605,299.40,308.51,1616.5,27.38,51.4,0,0,0,0,0
4606,302.73,314.03,1332.9,56.57,23.4,0,0,0,0,0
4607,299.70,309.38,1650.2,35.99,24.9,0,0,0,0,0
4608,294.12,303.98,1654.2,43.92,114.9,0,0,0,0,0
4609,298.41,307.83,1378.2,53.30,107.5,0,0,0,0,0
4610,301.89,310.97,1676.8,24.52,14.3,0,0,0,0,0
4611,300.31,311.80,1600.0,38.79,146.1,0,0,0,0,0
4612,301.94,312.12,1596.7,27.38,22.7,0,0,0,0,0
4613,301.28,310.74,1656.5,38.50,27.9,0,0,0,0,0
4614,299.76,309.95,1378.8,32.35,18.9,0,0,0,0,0
4615,301.23,309.27,1398.1,40.42,40.5,0,0,0,0,0
4616,300.85,311.93,1404.1,50.39,146.8,0,0,0,0,0
4617,299.38,308.41,1713.2,29.65,115.3,0,0,0,0,0
4618,298.11,307.28,1365.7,52.18,61.6,0,0,0,0,0
4619,299.66,310.08,1518.2,32.67,47.4,0,0,0,0,0
4620,301.17,310.91,1544.6,43.67,125.9,0,0,0,0,0
4621,301.06,312.05,1409.0,45.29,242.7,0,0,0,0,0
4622,303.45,313.41,1513.9,46.15,5.7,0,0,0,0,0
4623,300.10,310.89,1605.8,39.50,8.4,0,0,0,0,0
4624,303.10,314.29,1341.9,52.60,102.2,0,0,0,0,0
4625,303.94,313.34,1802.8,28.18,161.5,0,0,0,0,0
4626,301.84,312.24,1520.3,41.52,191.5,0,0,0,0,0
4627,299.62,309.86,1364.3,53.93,223.9,1,0,0,0,1
4628,299.25,308.83,1800.1,22.81,91.3,0,0,0,0,0
4629,299.73,309.66,1505.5,47.65,43.1,0,0,0,0,0
4630,301.91,312.81,1219.7,51.80,48.6,0,0,0,0,0
4631,300.50,309.20,1427.6,47.80,151.3,0,0,0,0,0
4632,302.92,313.11,1507.0,36.44,32.0,0,0,0,0,0
4633,300.15,309.74,1642.7,30.87,56.4,0,0,0,0,0
4634,300.60,310.22,1499.7,38.63,192.4,0,0,0,0,0
4635,299.99,309.70,1864.3,29.04,121.4,0,0,0,0,0
4636,301.07,310.94,1560.8,29.05,181.3,0,0,0,0,0
4637,302.24,312.01,1764.4,28.12,123.9,0,0,0,0,0
4638,296.05,306.53,1731.0,27.42,61.6,0,0,0,0,0
4639,300.33,308.67,1555.5,37.82,30.1,0,0,0,0,0
4640,298.32,309.29,1818.4,29.35,122.7,0,0,0,0,0
4641,298.37,307.93,1730.7,24.58,84.7,0,0,0,0,0
4642,304.03,313.00,1828.8,29.53,150.3,0,0,0,0,0
4643,300.79,311.95,1551.2,37.57,53.4,0,0,0,0,0
4644,297.11,307.57,1535.8,37.14,32.9,0,0,0,0,0
4645,298.25,307.71,1795.7,26.33,220.9,1,1,0,0,0
4646,300.97,310.98,1645.7,36.42,239.6,1,1,0,0,0
4647,299.93,311.13,1487.9,43.02,14.7,0,0,0,0,0
4648,300.86,311.74,1695.1,28.36,54.0,0,0,0,0,0
4649,299.93,308.77,1309.8,40.44,192.1,0,0,0,0,0
4650,299.98,310.03,1192.3,48.97,193.5,0,0,0,0,0
4651,299.15,309.15,1150.0,60.43,114.1,0,0,0,0,0
4652,298.45,308.12,1504.1,43.19,176.7,0,0,0,0,0
4653,300.14,311.08,1432.2,46.98,89.9,0,0,0,0,0
4654,302.01,311.99,1573.5,32.10,4.1,0,0,0,0,0
4655,300.43,311.09,1510.8,35.69,76.3,0,0,0,0,0
4656,298.78,307.18,1533.2,41.33,179.3,0,0,0,0,0
4657,302.80,313.05,1297.3,59.67,57.3,0,0,0,0,0
4658,296.38,306.57,1563.8,31.39,103.9,0,0,0,0,0
4659,298.36,307.08,1393.7,44.83,232.9,0,0,0,0,0
4660,301.52,311.00,1795.9,30.75,157.7,0,0,0,0,0
4661,303.32,313.98,1308.6,52.20,164.6,0,0,0,0,0
4662,300.53,310.39,1519.7,33.58,127.1,0,0,0,0,0
4663,297.55,306.89,1741.9,33.67,115.2,0,0,0,0,0
4664,299.76,309.85,1334.8,54.26,176.9,0,0,0,0,0
4665,296.31,305.76,1418.1,46.37,64.5,0,0,0,0,0
4666,300.63,309.29,1490.4,37.93,77.7,0,0,0,0,0
4667,299.44,308.81,1656.5,37.88,27.0,0,0,0,0,0
4668,298.12,308.33,1239.0,53.96,12.6,0,0,0,0,0
4669,301.51,311.85,1320.0,54.04,115.6,0,0,0,0,0
4670,299.97,311.68,1753.0,27.86,5.8,0,0,0,0,0
4671,301.55,310.00,1534.8,36.82,211.6,1,1,0,0,0
4672,296.35,306.56,1531.7,28.62,154.3,0,0,0,0,0
4673,301.29,310.68,1973.4,28.16,185.3,0,0,0,0,0
4674,301.69,309.94,1516.1,30.76,138.1,0,0,0,0,0
4675,297.31,308.28,1710.6,28.41,215.0,0,0,0,0,0
4676,300.79,309.04,1898.4,30.88,153.0,0,0,0,0,0
4677,300.07,310.95,1521.5,33.68,161.1,0,0,0,0,0
4678,299.95,310.93,1251.4,44.75,156.5,0,0,0,0,0
4679,302.06,312.91,1425.3,48.95,61.4,0,0,0,0,0
4680,301.12,310.87,1662.0,33.45,225.6,1,1,0,0,0
4681,299.12,311.73,1442.2,35.78,137.4,0,0,0,0,0
4682,301.63,311.96,1696.6,41.71,229.2,0,0,0,0,0
4683,295.57,305.03,1862.9,30.98,178.1,0,0,0,0,0
4684,298.46,308.64,1657.1,45.27,121.8,0,0,0,0,0
4685,299.70,309.62,1520.2,48.10,199.2,0,0,0,0,0
4686,301.43,313.41,1391.9,49.31,19.9,0,0,0,0,0
4687,298.44,309.83,1432.8,36.05,23.6,0,0,0,0,0
4688,300.73,309.26,1622.9,41.44,133.8,0,0,0,0,0
4689,302.22,310.22,1192.6,59.34,152.8,1,0,1,0,0
4690,296.90,306.38,1612.8,33.67,125.2,0,0,0,0,0
4691,298.17,308.99,1761.5,34.71,212.0,0,0,0,0,0
4692,299.73,309.44,1614.5,41.04,93.8,0,0,0,0,0
4693,301.70,312.98,1322.7,55.36,160.2,0,0,0,0,0
4694,303.19,312.22,1474.9,44.48,86.9,0,0,0,0,0
4695,298.51,308.23,1569.0,42.41,58.3,0,0,0,0,0
4696,300.46,309.93,1649.9,40.80,131.2,0,0,0,0,0
4697,298.52,308.89,1542.0,29.73,52.5,0,0,0,0,0
4698,303.20,313.77,1792.2,21.04,2.2,0,0,0,0,0
4699,299.83,312.44,1488.6,41.67,76.1,0,0,0,0,0
4700,297.33,307.93,1280.1,45.27,211.2,0,0,0,0,0
4701,299.36,310.49,1384.5,45.04,21.9,0,0,0,0,0
4702,301.83,312.70,1631.0,35.36,76.1,0,0,0,0,0
4703,301.19,310.59,1762.2,22.17,166.7,0,0,0,0,0
4704,299.01,309.08,1642.8,25.61,225.6,0,0,0,0,0
4705,297.18,306.60,1336.3,44.58,167.4,0,0,0,0,0
4706,299.38,310.29,1636.0,37.83,115.6,0,0,0,0,0
4707,297.40,307.11,1739.6,32.81,203.5,0,0,0,0,0
4708,302.39,313.01,1772.3,37.01,101.3,0,0,0,0,0
4709,302.94,311.29,1460.3,50.63,219.9,1,0,0,0,1
4710,300.98,312.23,1196.4,47.37,243.4,1,0,0,0,1
4711,299.23,309.83,1486.9,34.87,13.4,0,0,0,0,0
4712,298.27,307.26,1595.6,47.42,130.7,0,0,0,0,0
4713,301.51,310.93,1575.3,41.18,143.3,0,0,0,0,0
4714,300.60,310.80,1659.1,28.38,232.5,0,0,0,0,0
4715,301.88,312.01,1697.9,40.10,116.5,0,0,0,0,0
4716,295.70,306.97,1435.8,49.51,3.2,0,0,0,0,0
4717,300.83,310.84,1486.9,38.04,217.9,0,0,0,0,0
4718,303.26,312.98,1643.0,36.19,175.8,0,0,0,0,0
4719,301.01,311.65,1488.1,46.40,128.4,0,0,0,0,0
4720,298.81,307.24,1213.8,64.42,70.5,1,0,1,0,0
4721,302.00,314.09,1543.9,42.28,240.1,0,0,0,0,0
4722,299.09,309.29,1807.5,23.01,127.3,0,0,0,0,0
4723,299.57,308.01,1539.0,37.11,101.4,0,0,0,0,0
4724,303.97,314.91,1749.1,36.51,208.1,0,0,0,0,0
4725,299.92,311.04,1563.2,49.91,12.1,0,0,0,0,0
4726,299.08,307.27,1785.9,45.36,229.3,0,0,0,0,0
4727,297.54,307.10,1517.7,37.48,219.4,0,0,0,0,0
4728,298.72,309.15,1458.8,40.64,201.4,0,0,0,0,0
4729,300.04,308.42,1718.3,34.84,71.9,0,0,0,0,0
4730,302.16,313.14,1533.6,41.47,182.6,0,0,0,0,0
4731,297.92,307.57,1682.9,39.43,18.5,0,0,0,0,0
4732,300.78,310.02,1365.6,46.61,189.4,0,0,0,0,0
4733,300.32,310.66,1582.8,25.62,142.0,0,0,0,0,0
4734,299.21,313.17,1356.6,43.89,89.8,0,0,0,0,0
4735,299.22,307.90,1388.7,49.41,70.2,0,0,0,0,0
4736,301.77,310.50,1357.2,50.81,101.3,0,0,0,0,0
4737,299.36,310.43,1679.9,33.03,58.9,0,0,0,0,0
4738,298.33,308.11,1630.4,33.48,34.4,0,0,0,0,0
4739,300.32,310.07,1730.7,38.51,228.0,0,0,0,0,0
4740,303.21,314.17,1465.2,44.03,31.9,0,0,0,0,0
4741,297.41,307.18,1321.4,49.52,38.7,0,0,0,0,0
4742,296.59,307.30,1480.3,46.01,106.3,0,0,0,0,0
4743,301.58,310.78,1497.7,31.78,188.8,0,0,0,0,0
4744,299.01,308.70,1429.0,46.86,73.1,0,0,0,0,0
4745,299.29,309.49,1594.9,43.99,132.4,0,0,0,0,0
4746,299.53,308.88,1781.1,25.38,204.6,0,0,0,0,0
4747,299.76,311.25,1725.8,36.86,230.2,0,0,0,0,0
4748,301.18,310.77,1408.3,30.91,72.7,0,0,0,0,0
4749,300.30,310.08,1445.1,34.90,111.6,0,0,0,0,0
4750,302.49,311.34,1932.2,28.19,119.8,0,0,0,0,0
4751,299.09,309.76,1503.7,46.91,145.7,0,0,0,0,0
4752,302.53,312.88,1551.6,41.63,154.6,0,0,0,0,0
4753,297.99,308.56,1557.4,44.58,134.0,0,0,0,0,0
4754,296.68,307.35,1717.3,28.41,28.2,0,0,0,0,0
4755,298.30,308.21,1518.5,28.95,182.0,0,0,0,0,0
4756,298.28,307.96,1447.7,35.29,69.9,0,0,0,0,0
4757,297.04,307.27,1540.3,40.78,170.6,0,0,0,0,0
4758,300.04,311.30,1527.6,46.40,64.3,0,0,0,0,0
4759,299.86,311.02,1376.5,51.10,107.5,0,0,0,0,0
4760,302.21,310.91,1847.9,26.64,73.4,0,0,0,0,0
4761,299.02,309.79,1349.8,47.68,200.6,0,0,0,0,0
4762,299.29,309.62,1571.1,37.72,222.4,0,0,0,0,0
4763,302.98,312.88,1845.3,35.58,230.8,0,0,0,0,0
4764,296.59,307.32,1381.2,48.62,75.0,0,0,0,0,0
4765,302.43,312.87,1538.7,45.20,5.2,0,0,0,0,0
4766,299.14,309.50,1745.0,34.55,235.8,0,0,0,0,0
4767,297.84,307.10,1596.4,43.02,166.9,0,0,0,0,0
4768,302.00,309.69,1239.1,47.21,194.1,1,0,1,0,0
4769,299.25,311.27,1652.2,41.60,69.2,0,0,0,0,0
4770,299.58,309.06,1928.3,24.62,50.0,0,0,0,0,0
4771,302.85,312.59,1564.0,49.84,7.2,0,0,0,0,0
4772,302.87,315.10,1714.7,33.40,87.8,0,0,0,0,0
4773,301.26,309.40,1187.2,49.85,61.2,1,0,1,0,0
4774,300.88,311.68,1777.9,22.21,71.1,0,0,0,0,0
4775,301.00,311.40,1162.2,34.60,149.1,0,0,0,0,0
4776,302.10,311.28,1469.1,42.15,234.9,0,0,0,0,0
4777,300.31,309.72,1404.8,42.84,205.9,0,0,0,0,0
4778,296.58,305.59,1475.3,55.36,31.3,0,0,0,0,0
4779,301.15,309.59,1426.3,42.02,129.5,0,0,0,0,0
4780,303.17,313.27,1564.8,37.82,115.9,0,0,0,0,0
4781,299.22,309.45,1612.5,34.26,176.2,0,0,0,0,0
4782,302.66,313.99,1787.7,28.72,173.2,0,0,0,0,0
4783,301.99,312.34,1611.8,38.31,94.8,0,0,0,0,0
4784,299.46,311.27,1421.3,39.48,170.2,0,0,0,0,0
4785,298.54,308.64,1632.6,21.22,59.8,0,0,0,0,0
4786,299.55,310.51,1492.0,52.01,201.8,0,0,0,0,0
4787,297.51,308.32,1266.7,44.78,131.0,0,0,0,0,0
4788,300.68,312.26,1557.7,35.91,125.6,0,0,0,0,0
4789,299.99,309.64,1829.5,32.71,62.3,0,0,0,0,0
4790,297.08,306.59,1642.1,22.30,170.8,0,0,0,0,0
4791,300.51,309.28,1607.3,26.74,132.9,0,0,0,0,0
4792,301.80,311.22,1324.6,45.75,65.9,0,0,0,0,0
4793,299.73,309.80,1600.7,43.94,172.4,0,0,0,0,0
4794,297.39,308.65,1357.1,41.47,244.7,0,0,0,0,0
4795,302.20,311.94,1436.6,37.36,225.0,0,0,0,0,0
4796,300.76,310.61,1503.4,42.61,181.6,0,0,0,0,0
4797,299.92,309.00,1559.5,44.33,236.6,1,1,0,0,0
4798,302.19,310.53,1482.7,35.76,186.7,0,0,0,0,0
4799,301.57,311.69,1602.7,33.85,183.9,0,0,0,0,0
4800,301.22,312.49,2096.8,16.33,108.4,0,0,0,0,0
4801,303.56,312.85,1449.3,46.72,110.5,0,0,0,0,0
4802,300.45,312.78,1274.3,47.29,194.9,0,0,0,0,0
4803,295.59,306.63,1428.7,43.34,227.0,0,0,0,0,0
4804,301.12,311.33,1235.4,51.67,183.8,0,0,0,0,0
4805,299.91,311.47,1687.2,40.44,225.4,0,0,0,0,0
4806,300.47,309.68,1484.2,36.60,137.9,0,0,0,0,0
4807,302.55,313.35,1607.6,41.44,106.8,0,0,0,0,0
4808,301.44,310.93,1534.3,32.49,205.5,0,0,0,0,0
4809,299.98,309.36,1553.7,39.07,124.4,0,0,0,0,0
4810,300.20,310.58,1423.5,36.99,165.5,0,0,0,0,0
4811,300.31,309.08,1452.0,43.29,32.7,0,0,0,0,0
4812,302.05,313.31,1384.4,49.59,58.0,0,0,0,0,0
4813,302.77,313.62,1504.5,47.45,52.7,0,0,0,0,0
